is_bible,book,chapter,verse,text,god_body_relevance,god_body_support_1,god_body_support_2
False,Helaman,3,13,"And now there are many records kept of the proceedings of this people, by many of this people, which are particular and very large, concerning them.",0.05,0.0,0.0
False,Helaman,3,14,"But behold, a hundredth part of the proceedings of this people, yea, the account of the Lamanites and of the Nephites, and their wars, and contentions, and dissensions, and their preaching, and their prophecies, and their shipping and their building of ships, and their building of temples, and of synagogues and their sanctuaries, and their righteousness, and their wickedness, and their murders, and their robbings, and their plundering, and all manner of abominations and whoredoms, cannot be contained in this work.",0.0,0.0,0.0
False,Helaman,3,15,"But behold, there are many books and many records of every kind, and they have been kept chiefly by the Nephites.",0.1,0.0,0.0
False,Helaman,3,16,"And they have been handed down from one generation to another by the Nephites, even until they have fallen into transgression and have been murdered, plundered, and hunted, and driven forth, and slain, and scattered upon the face of the earth, and mixed with the Lamanites until they are no more called the Nephites, becoming wicked, and wild, and ferocious, yea, even becoming Lamanites.",0.0,0.0,0.0
False,Helaman,3,17,"And now I return again to mine account; therefore, what I have spoken had passed after there had been great contentions, and disturbances, and wars, and dissensions, among the people of Nephi.",0.0,0.0,0.0
False,Helaman,3,18,The forty and sixth year of the reign of the judges ended;,0.0,0.0,0.0
False,Helaman,3,19,"And it came to pass that there was still great contention in the land, yea, even in the forty and seventh year, and also in the forty and eighth year.",0.0,0.0,0.0
False,Helaman,3,20,"Nevertheless Helaman did fill the judgment-seat with justice and equity; yea, he did observe to keep the statutes, and the judgments, and the commandments of God; and he did do that which was right in the sight of God continually; and he did walk after the ways of his father, insomuch that he did prosper in the land.",0.05,0.0,0.1
False,Helaman,3,21,"And it came to pass that he had two sons. He gave unto the eldest the name of Nephi, and unto the youngest, the name of Lehi. And they began to grow up unto the Lord.",0.05,0.0,0.1
False,Helaman,3,22,"And it came to pass that the wars and contentions began to cease, in a small degree, among the people of the Nephites, in the latter end of the forty and eighth year of the reign of the judges over the people of Nephi.",0.0,0.0,0.0
False,Helaman,3,23,"And it came to pass in the forty and ninth year of the reign of the judges, there was continual peace established in the land, all save it were the secret combinations which Gadianton the robber had established in the more settled parts of the land, which at that time were not known unto those who were at the head of government; therefore they were not destroyed out of the land.",0.0,0.0,0.0
False,Helaman,3,24,"And it came to pass that in this same year there was exceedingly great prosperity in the church, insomuch that there were thousands who did join themselves unto the church and were baptized unto repentance.",0.0,0.0,0.0
False,Helaman,3,25,"And so great was the prosperity of the church, and so many the blessings which were poured out upon the people, that even the high priests and the teachers were themselves astonished beyond measure.",0.0,0.0,0.0
False,Helaman,3,26,"And it came to pass that the work of the Lord did prosper unto the baptizing and uniting to the church of God, many souls, yea, even tens of thousands.",0.0,0.0,0.0
False,Helaman,3,27,"Thus we may see that the Lord is merciful unto all who will, in the sincerity of their hearts, call upon his holy name.",0.2,0.0,0.5
False,Helaman,3,28,"Yea, thus we see that the gate of heaven is open unto all, even to those who will believe on the name of Jesus Christ, who is the Son of God.",0.1,0.0,0.2
False,Helaman,3,29,"Yea, we see that whosoever will may lay hold upon the word of God, which is quick and powerful, which shall divide asunder all the cunning and the snares and the wiles of the devil, and lead the man of Christ in a strait and narrow course across that everlasting gulf of misery which is prepared to engulf the wicked—",0.1,0.0,0.1
False,Helaman,3,30,"And land their souls, yea, their immortal souls, at the right hand of God in the kingdom of heaven, to sit down with Abraham, and Isaac, and with Jacob, and with all our holy fathers, to go no more out.",0.2,0.0,0.5
False,Helaman,3,31,"And in this year there was continual rejoicing in the land of Zarahemla, and in all the regions round about, even in all the land which was possessed by the Nephites.",0.0,0.0,0.0
False,Helaman,3,32,"And it came to pass that there was peace and exceedingly great joy in the remainder of the forty and ninth year; yea, and also there was continual peace and great joy in the fiftieth year of the reign of the judges.",0.0,0.0,0.0
False,Helaman,3,33,"And in the fifty and first year of the reign of the judges there was peace also, save it were the pride which began to enter into the church—not into the church of God, but into the hearts of the people who professed to belong to the church of God—",0.1,0.0,0.1
False,Helaman,3,34,"And they were lifted up in pride, even to the persecution of many of their brethren. Now this was a great evil, which did cause the more humble part of the people to suffer great persecutions, and to wade through much affliction.",0.1,0.0,0.0
False,Helaman,3,35,"Nevertheless they did fast and pray oft, and did wax stronger and stronger in their humility, and firmer and firmer in the faith of Christ, unto the filling their souls with joy and consolation, yea, even to the purifying and the sanctification of their hearts, which sanctification cometh because of their yielding their hearts unto God.",0.1,0.0,0.1
False,Helaman,3,36,"And it came to pass that the fifty and second year ended in peace also, save it were the exceedingly great pride which had gotten into the hearts of the people; and it was because of their exceedingly great riches and their prosperity in the land; and it did grow upon them from day to day.",0.0,0.0,0.0
False,Helaman,3,37,"And it came to pass in the fifty and third year of the reign of the judges, Helaman died, and his eldest son Nephi began to reign in his stead. And it came to pass that he did fill the judgment-seat with justice and equity; yea, he did keep the commandments of God, and did walk in the ways of his father.",0.05,0.0,0.1
False,Helaman,4,1,"And it came to pass in the fifty and fourth year there were many dissensions in the church, and there was also a contention among the people, insomuch that there was much bloodshed.",0.0,0.0,0.0
False,Helaman,4,2,"And the rebellious part were slain and driven out of the land, and they did go unto the king of the Lamanites.",0.0,0.0,0.0
False,Helaman,4,3,"And it came to pass that they did endeavor to stir up the Lamanites to war against the Nephites; but behold, the Lamanites were exceedingly afraid, insomuch that they would not hearken to the words of those dissenters.",0.0,0.0,0.0
False,Helaman,4,4,"But it came to pass in the fifty and sixth year of the reign of the judges, there were dissenters who went up from the Nephites unto the Lamanites; and they succeeded with those others in stirring them up to anger against the Nephites; and they were all that year preparing for war.",0.0,0.0,0.0
False,Helaman,4,5,"And in the fifty and seventh year they did come down against the Nephites to battle, and they did commence the work of death; yea, insomuch that in the fifty and eighth year of the reign of the judges they succeeded in obtaining possession of the land of Zarahemla; yea, and also all the lands, even unto the land which was near the land Bountiful.",0.0,0.0,0.0
False,Helaman,4,6,And the Nephites and the armies of Moronihah were driven even into the land of Bountiful;,0.0,0.0,0.0
False,Helaman,4,7,"And there they did fortify against the Lamanites, from the west sea, even unto the east; it being a day’s journey for a Nephite, on the line which they had fortified and stationed their armies to defend their north country.",0.0,0.0,0.0
False,Helaman,4,8,"And thus those dissenters of the Nephites, with the help of a numerous army of the Lamanites, had obtained all the possession of the Nephites which was in the land southward. And all this was done in the fifty and eighth and ninth years of the reign of the judges.",0.0,0.0,0.0
False,Helaman,4,9,"And it came to pass in the sixtieth year of the reign of the judges, Moronihah did succeed with his armies in obtaining many parts of the land; yea, they regained many cities which had fallen into the hands of the Lamanites.",0.0,0.0,0.0
False,Helaman,4,10,And it came to pass in the sixty and first year of the reign of the judges they succeeded in regaining even the half of all their possessions.,0.0,0.0,0.0
False,Helaman,4,11,"Now this great loss of the Nephites, and the great slaughter which was among them, would not have happened had it not been for their wickedness and their abomination which was among them; yea, and it was among those also who professed to belong to the church of God.",0.0,0.0,0.0
False,Helaman,4,12,"And it was because of the pride of their hearts, because of their exceeding riches, yea, it was because of their oppression to the poor, withholding their food from the hungry, withholding their clothing from the naked, and smiting their humble brethren upon the cheek, making a mock of that which was sacred, denying the spirit of prophecy and of revelation, murdering, plundering, lying, stealing, committing adultery, rising up in great contentions, and deserting away into the land of Nephi, among the Lamanites—",0.0,0.0,0.0
False,Helaman,4,13,"And because of this their great wickedness, and their boastings in their own strength, they were left in their own strength; therefore they did not prosper, but were afflicted and smitten, and driven before the Lamanites, until they had lost possession of almost all their lands.",0.05,0.0,0.1
False,Helaman,4,14,"But behold, Moronihah did preach many things unto the people because of their iniquity, and also Nephi and Lehi, who were the sons of Helaman, did preach many things unto the people, yea, and did prophesy many things unto them concerning their iniquities, and what should come unto them if they did not repent of their sins.",0.1,0.0,0.1
False,Helaman,4,15,"And it came to pass that they did repent, and inasmuch as they did repent they did begin to prosper.",0.0,0.0,0.0
False,Helaman,4,16,"For when Moronihah saw that they did repent he did venture to lead them forth from place to place, and from city to city, even until they had regained the one-half of their property and the one-half of all their lands.",0.0,0.0,0.0
False,Helaman,4,17,And thus ended the sixty and first year of the reign of the judges.,0.0,0.0,0.0
False,Helaman,4,18,"And it came to pass in the sixty and second year of the reign of the judges, that Moronihah could obtain no more possessions over the Lamanites.",0.0,0.0,0.0
False,Helaman,4,19,"Therefore they did abandon their design to obtain the remainder of their lands, for so numerous were the Lamanites that it became impossible for the Nephites to obtain more power over them; therefore Moronihah did employ all his armies in maintaining those parts which he had taken.",0.0,0.0,0.0
False,Helaman,4,20,"And it came to pass, because of the greatness of the number of the Lamanites the Nephites were in great fear, lest they should be overpowered, and trodden down, and slain, and destroyed.",0.0,0.0,0.0
False,Helaman,4,21,"Yea, they began to remember the prophecies of Alma, and also the words of Mosiah; and they saw that they had been a stiffnecked people, and that they had set at naught the commandments of God.",0.1,0.0,0.1
False,Helaman,4,22,"And that they had altered and trampled under their feet the laws of Mosiah, or that which the Lord commanded him to give unto the people; and they saw that their laws had become corrupted, and that they had become a wicked people, insomuch that they were wicked even like unto the Lamanites.",0.0,0.0,0.0
False,Helaman,4,23,And because of their iniquity the church had begun to dwindle; and they began to disbelieve in the spirit of prophecy and in the spirit of revelation; and the judgments of God did stare them in the face.,0.1,0.0,0.1
False,Helaman,4,24,"And they saw that they had become weak, like unto their brethren, the Lamanites, and that the Spirit of the Lord did no more preserve them; yea, it had withdrawn from them because the Spirit of the Lord doth not dwell in unholy temples—",0.1,0.0,0.2
False,Helaman,4,25,"Therefore the Lord did cease to preserve them by his miraculous and matchless power, for they had fallen into a state of unbelief and awful wickedness; and they saw that the Lamanites were exceedingly more numerous than they, and except they should cleave unto the Lord their God, they must unavoidably perish.",0.1,0.0,0.1
False,Helaman,4,26,"For behold, they saw that the strength of the Lamanites was as great as their strength, even man for man. And thus had they fallen into this great transgression; yea, thus had they become weak, because of their transgression, in the space of not many years.",0.05,0.0,0.1
False,Helaman,5,1,"And it came to pass that in this same year, behold, Nephi delivered up the judgment-seat to a man whose name was Cezoram.",0.0,0.0,0.0
False,Helaman,5,2,"For as their laws and their governments were established by the voice of the people, and they who chose evil were more numerous than they who chose good, therefore they were ripening for destruction, for the laws had become corrupted.",0.0,0.0,0.0
False,Helaman,5,3,"Yea, and this was not all; they were a stiffnecked people, insomuch that they could not be governed by the law nor justice, save it were to their destruction.",0.0,0.0,0.0
False,Helaman,5,4,"And it came to pass that Nephi had become weary because of their iniquity; and he yielded up the judgment-seat, and took it upon him to preach the word of God all the remainder of his days, and his brother Lehi also, all the remainder of his days;",0.1,0.0,0.1
False,Helaman,5,5,For they remembered the words which their father Helaman spake unto them. And these are the words which he spake:,0.1,0.0,0.0
False,Helaman,5,6,"Behold, my sons, I desire that ye should remember to keep the commandments of God; and I would that ye should declare unto the people these words. Behold, I have given unto you the names of our first parents who came out of the land of Jerusalem; and this I have done that when you remember your names ye may remember them; and when ye remember them ye may remember their works; and when ye remember their works ye may know how that it is said, and also written, that they were good.",0.2,0.0,0.5
False,Helaman,5,7,"Therefore, my sons, I would that ye should do that which is good, that it may be said of you, and also written, even as it has been said and written of them.",0.1,0.0,0.2
False,Helaman,5,8,"And now my sons, behold I have somewhat more to desire of you, which desire is, that ye may not do these things that ye may boast, but that ye may do these things to lay up for yourselves a treasure in heaven, yea, which is eternal, and which fadeth not away; yea, that ye may have that precious gift of eternal life, which we have reason to suppose hath been given to our fathers.",0.1,0.0,0.2
False,Helaman,5,9,"O remember, remember, my sons, the words which king Benjamin spake unto his people; yea, remember that there is no other way nor means whereby man can be saved, only through the atoning blood of Jesus Christ, who shall come, yea, remember that he cometh to redeem the world.",0.1,0.0,0.1
False,Helaman,5,10,"And remember also the words which Amulek spake unto Zeezrom, in the city of Ammonihah; for he said unto him that the Lord surely should come to redeem his people, but that he should not come to redeem them in their sins, but to redeem them from their sins.",0.1,0.0,0.2
False,Helaman,5,11,"And he hath power given unto him from the Father to redeem them from their sins because of repentance; therefore he hath sent his angels to declare the tidings of the conditions of repentance, which bringeth unto the power of the Redeemer, unto the salvation of their souls.",0.1,0.0,0.2
False,Helaman,5,12,"And now, my sons, remember, remember that it is upon the rock of our Redeemer, who is Christ, the Son of God, that ye must build your foundation; that when the devil shall send forth his mighty winds, yea, his shafts in the whirlwind, yea, when all his hail and his mighty storm shall beat upon you, it shall have no power over you to drag you down to the gulf of misery and endless wo, because of the rock upon which ye are built, which is a sure foundation, a foundation whereon if men build they cannot fall.",0.2,0.0,0.5
False,Helaman,5,13,"And it came to pass that these were the words which Helaman taught to his sons; yea, he did teach them many things which are not written, and also many things which are written.",0.1,0.0,0.1
False,Helaman,5,14,"And they did remember his words; and therefore they went forth, keeping the commandments of God, to teach the word of God among all the people of Nephi, beginning at the city Bountiful;",0.1,0.0,0.1
False,Helaman,5,15,And from thenceforth to the city of Gid; and from the city of Gid to the city of Mulek;,0.0,0.0,0.0
False,Helaman,5,16,"And even from one city to another, until they had gone forth among all the people of Nephi who were in the land southward; and from thence into the land of Zarahemla, among the Lamanites.",0.0,0.0,0.0
False,Helaman,5,17,"And it came to pass that they did preach with great power, insomuch that they did confound many of those dissenters who had gone over from the Nephites, insomuch that they came forth and did confess their sins and were baptized unto repentance, and immediately returned to the Nephites to endeavor to repair unto them the wrongs which they had done.",0.1,0.0,0.1
False,Helaman,5,18,"And it came to pass that Nephi and Lehi did preach unto the Lamanites with such great power and authority, for they had power and authority, given unto them that they might speak, and they also had what they should speak given unto them—",0.1,0.0,0.1
False,Helaman,5,19,"Therefore they did speak unto the great astonishment of the Lamanites, to the convincing them, insomuch that there were eight thousand of the Lamanites who were in the land of Zarahemla and round about baptized unto repentance, and were convinced of the wickedness of the traditions of their fathers.",0.1,0.0,0.1
False,Helaman,5,20,And it came to pass that Nephi and Lehi did proceed from thence to go to the land of Nephi.,0.0,0.0,0.0
False,Helaman,5,21,"And it came to pass that they were taken by an army of the Lamanites and cast into prison; yea, even in that same prison in which Ammon and his brethren were cast by the servants of Limhi.",0.0,0.0,0.0
False,Helaman,5,22,"And after they had been cast into prison many days without food, behold, they went forth into the prison to take them that they might slay them.",0.0,0.0,0.0
False,Helaman,5,23,"And it came to pass that Nephi and Lehi were encircled about as if by fire, even insomuch that they durst not lay their hands upon them for fear lest they should be burned. Nevertheless, Nephi and Lehi were not burned; and they were as standing in the midst of fire and were not burned.",0.2,0.0,0.1
False,Helaman,5,24,"And when they saw that they were encircled about with a pillar of fire, and that it burned them not, their hearts did take courage.",0.1,0.0,0.1
False,Helaman,5,25,"For they saw that the Lamanites durst not lay their hands upon them; neither durst they come near unto them, but stood as if they were struck dumb with amazement.",0.0,0.0,0.0
False,Helaman,5,26,"And it came to pass that Nephi and Lehi did stand forth and began to speak unto them, saying: Fear not, for behold, it is God that has shown unto you this marvelous thing, in the which is shown unto you that ye cannot lay your hands on us to slay us.",0.2,0.0,0.3
False,Helaman,5,27,"And behold, when they had said these words, the earth shook exceedingly, and the walls of the prison did shake as if they were about to tumble to the earth; but behold, they did not fall. And behold, they that were in the prison were Lamanites and Nephites who were dissenters.",0.05,0.0,0.1
False,Helaman,5,28,"And it came to pass that they were overshadowed with a cloud of darkness, and an awful solemn fear came upon them.",0.2,0.0,0.1
False,Helaman,5,29,"And it came to pass that there came a voice as if it were above the cloud of darkness, saying: Repent ye, repent ye, and seek no more to destroy my servants whom I have sent unto you to declare good tidings.",0.2,0.0,0.1
False,Helaman,5,30,"And it came to pass when they heard this voice, and beheld that it was not a voice of thunder, neither was it a voice of a great tumultuous noise, but behold, it was a still voice of perfect mildness, as if it had been a whisper, and it did pierce even to the very soul—",0.2,0.0,0.1
False,Helaman,5,31,"And notwithstanding the mildness of the voice, behold the earth shook exceedingly, and the walls of the prison trembled again, as if it were about to tumble to the earth; and behold the cloud of darkness, which had overshadowed them, did not disperse—",0.1,0.0,0.1
False,Helaman,5,32,"And behold the voice came again, saying: Repent ye, repent ye, for the kingdom of heaven is at hand; and seek no more to destroy my servants. And it came to pass that the earth shook again, and the walls trembled.",0.1,0.0,0.1
False,Helaman,5,33,"And also again the third time the voice came, and did speak unto them marvelous words which cannot be uttered by man; and the walls did tremble again, and the earth shook as if it were about to divide asunder.",0.2,0.0,0.1
False,Helaman,5,34,"And it came to pass that the Lamanites could not flee because of the cloud of darkness which did overshadow them; yea, and also they were immovable because of the fear which did come upon them.",0.0,0.0,0.0
False,Helaman,5,35,"Now there was one among them who was a Nephite by birth, who had once belonged to the church of God but had dissented from them.",0.0,0.0,0.0
False,Helaman,5,36,"And it came to pass that he turned him about, and behold, he saw through the cloud of darkness the faces of Nephi and Lehi; and behold, they did shine exceedingly, even as the faces of angels. And he beheld that they did lift their eyes to heaven; and they were in the attitude as if talking or lifting their voices to some being whom they beheld.",0.25,0.05,0.3
False,Helaman,5,37,"And it came to pass that this man did cry unto the multitude, that they might turn and look. And behold, there was power given unto them that they did turn and look; and they did behold the faces of Nephi and Lehi.",0.1,0.0,0.2
False,Helaman,5,38,"And they said unto the man: Behold, what do all these things mean, and who is it with whom these men do converse?",0.0,0.0,0.0
False,Helaman,5,39,Now the man’s name was Aminadab. And Aminadab said unto them: They do converse with the angels of God.,0.1,0.0,0.0
False,Helaman,5,40,"And it came to pass that the Lamanites said unto him: What shall we do, that this cloud of darkness may be removed from overshadowing us?",0.0,0.0,0.0
False,Helaman,5,41,"And Aminadab said unto them: You must repent, and cry unto the voice, even until ye shall have faith in Christ, who was taught unto you by Alma, and Amulek, and Zeezrom; and when ye shall do this, the cloud of darkness shall be removed from overshadowing you.",0.1,0.0,0.1
False,Helaman,5,42,"And it came to pass that they all did begin to cry unto the voice of him who had shaken the earth; yea, they did cry even until the cloud of darkness was dispersed.",0.2,0.0,0.1
False,Helaman,5,43,"And it came to pass that when they cast their eyes about, and saw that the cloud of darkness was dispersed from overshadowing them, behold, they saw that they were encircled about, yea every soul, by a pillar of fire.",0.2,0.0,0.1
False,Helaman,5,44,"And Nephi and Lehi were in the midst of them; yea, they were encircled about; yea, they were as if in the midst of a flaming fire, yet it did harm them not, neither did it take hold upon the walls of the prison; and they were filled with that joy which is unspeakable and full of glory.",0.1,0.0,0.1
False,Helaman,5,45,"And behold, the Holy Spirit of God did come down from heaven, and did enter into their hearts, and they were filled as if with fire, and they could speak forth marvelous words.",0.2,0.05,0.15
False,Helaman,5,46,"And it came to pass that there came a voice unto them, yea, a pleasant voice, as if it were a whisper, saying:",0.1,0.0,0.1
False,Helaman,5,47,"Peace, peace be unto you, because of your faith in my Well Beloved, who was from the foundation of the world.",0.2,0.0,0.1
False,Helaman,5,48,"And now, when they heard this they cast up their eyes as if to behold from whence the voice came; and behold, they saw the heavens open; and angels came down out of heaven and ministered unto them.",0.2,0.05,0.15
False,Helaman,5,49,"And there were about three hundred souls who saw and heard these things; and they were bidden to go forth and marvel not, neither should they doubt.",0.1,0.0,0.2
False,Helaman,5,50,"And it came to pass that they did go forth, and did minister unto the people, declaring throughout all the regions round about all the things which they had heard and seen, insomuch that the more part of the Lamanites were convinced of them, because of the greatness of the evidences which they had received.",0.1,0.0,0.1
False,Helaman,5,51,"And as many as were convinced did lay down their weapons of war, and also their hatred and the tradition of their fathers.",0.0,0.0,0.0
False,Helaman,5,52,And it came to pass that they did yield up unto the Nephites the lands of their possession.,0.0,0.0,0.0
False,Helaman,6,1,"And it came to pass that when the sixty and second year of the reign of the judges had ended, all these things had happened and the Lamanites had become, the more part of them, a righteous people, insomuch that their righteousness did exceed that of the Nephites because of their firmness and their steadiness in the faith.",0.0,0.0,0.0
False,Helaman,6,2,"For behold, there were many of the Nephites who had become hardened and impenitent and grossly wicked, insomuch that they did reject the word of God and all the preaching and prophesying which did come among them.",0.1,0.0,0.0
False,Helaman,6,3,"Nevertheless, the people of the church did have great joy because of the conversion of the Lamanites, yea, because of the church of God, which had been established among them. And they did fellowship one with another and did rejoice one with another, and did have great joy.",0.05,0.0,0.0
False,Helaman,6,4,"And it came to pass that many of the Lamanites did come down into the land of Zarahemla, and did declare unto the people of the Nephites the manner of their conversion, and did exhort them to faith and repentance.",0.1,0.0,0.1
False,Helaman,6,5,"Yea, and many did preach with exceedingly great power and authority, unto the bringing down many of them into the depths of humility, to be the humble followers of God and the Lamb.",0.1,0.0,0.2
False,Helaman,6,6,"And it came to pass that many of the Lamanites did go into the land northward; and also Nephi and Lehi went into the land northward, to preach unto the people. And thus ended the sixty and third year.",0.0,0.0,0.0
False,Helaman,6,7,"And behold, there was peace in all the land, insomuch that the Nephites did go into whatsoever part of the land they would, whether among the Nephites or the Lamanites.",0.0,0.0,0.0
False,Helaman,6,8,"And it came to pass that the Lamanites did also go whithersoever they would, whether it were among the Lamanites or among the Nephites; and thus they did have free intercourse one with another, to buy and to sell, and to get gain, according to their desire.",0.0,0.0,0.0
False,Helaman,6,9,"And it came to pass that they became exceedingly rich, both the Lamanites and the Nephites; and they did have an exceeding plenty of gold, and of silver, and of all manner of precious metals, both in the land south and in the land north.",0.0,0.0,0.0
False,Helaman,6,10,"Now the land south was called Lehi and the land north was called Mulek, which was after the son of Zedekiah; for the Lord did bring Mulek into the land north, and Lehi into the land south.",0.05,0.0,0.1
False,Helaman,6,11,"And behold, there was all manner of gold in both these lands, and of silver, and of precious ore of every kind; and there were also curious workmen, who did work all kinds of ore and did refine it; and thus they did become rich.",0.0,0.0,0.0
False,Helaman,6,12,"They did raise grain in abundance, both in the north and in the south; and they did flourish exceedingly, both in the north and in the south. And they did multiply and wax exceedingly strong in the land. And they did raise many flocks and herds, yea, many fatlings.",0.0,0.0,0.0
False,Helaman,6,13,"Behold their women did toil and spin, and did make all manner of cloth, of fine-twined linen and cloth of every kind, to clothe their nakedness. And thus the sixty and fourth year did pass away in peace.",0.0,0.0,0.0
False,Helaman,6,14,"And in the sixty and fifth year they did also have great joy and peace, yea, much preaching and many prophecies concerning that which was to come. And thus passed away the sixty and fifth year.",0.05,0.0,0.1
False,Helaman,6,15,"And it came to pass that in the sixty and sixth year of the reign of the judges, behold, Cezoram was murdered by an unknown hand as he sat upon the judgment-seat. And it came to pass that in the same year, that his son, who had been appointed by the people in his stead, was also murdered. And thus ended the sixty and sixth year.",0.0,0.0,0.0
False,Helaman,6,16,And in the commencement of the sixty and seventh year the people began to grow exceedingly wicked again.,0.0,0.0,0.0
False,Helaman,6,17,"For behold, the Lord had blessed them so long with the riches of the world that they had not been stirred up to anger, to wars, nor to bloodshed; therefore they began to set their hearts upon their riches; yea, they began to seek to get gain that they might be lifted up one above another; therefore they began to commit secret murders, and to rob and to plunder, that they might get gain.",0.0,0.0,0.0
False,Helaman,6,18,"And now behold, those murderers and plunderers were a band who had been formed by Kishkumen and Gadianton. And now it had come to pass that there were many, even among the Nephites, of Gadianton’s band. But behold, they were more numerous among the more wicked part of the Lamanites. And they were called Gadianton’s robbers and murderers.",0.0,0.0,0.0
False,Helaman,6,19,"And it was they who did murder the chief judge Cezoram, and his son, while in the judgment-seat; and behold, they were not found.",0.0,0.0,0.0
False,Helaman,6,20,And now it came to pass that when the Lamanites found that there were robbers among them they were exceedingly sorrowful; and they did use every means in their power to destroy them off the face of the earth.,0.0,0.0,0.0
False,Helaman,6,21,"But behold, Satan did stir up the hearts of the more part of the Nephites, insomuch that they did unite with those bands of robbers, and did enter into their covenants and their oaths, that they would protect and preserve one another in whatsoever difficult circumstances they should be placed, that they should not suffer for their murders, and their plunderings, and their stealings.",0.0,0.0,0.0
False,Helaman,6,22,"And it came to pass that they did have their signs, yea, their secret signs, and their secret words; and this that they might distinguish a brother who had entered into the covenant, that whatsoever wickedness his brother should do he should not be injured by his brother, nor by those who did belong to his band, who had taken this covenant.",0.0,0.0,0.0
False,Helaman,6,23,"And thus they might murder, and plunder, and steal, and commit whoredoms and all manner of wickedness, contrary to the laws of their country and also the laws of their God.",0.0,0.0,0.0
False,Helaman,6,24,"And whosoever of those who belonged to their band should reveal unto the world of their wickedness and their abominations, should be tried, not according to the laws of their country, but according to the laws of their wickedness, which had been given by Gadianton and Kishkumen.",0.0,0.0,0.0
False,Helaman,6,25,"Now behold, it is these secret oaths and covenants which Alma commanded his son should not go forth unto the world, lest they should be a means of bringing down the people unto destruction.",0.0,0.0,0.0
False,Helaman,6,26,"Now behold, those secret oaths and covenants did not come forth unto Gadianton from the records which were delivered unto Helaman; but behold, they were put into the heart of Gadianton by that same being who did entice our first parents to partake of the forbidden fruit—",0.05,0.0,0.1
False,Helaman,6,27,"Yea, that same being who did plot with Cain, that if he would murder his brother Abel it should not be known unto the world. And he did plot with Cain and his followers from that time forth.",0.1,0.0,0.1
False,Helaman,6,28,"And also it is that same being who put it into the hearts of the people to build a tower sufficiently high that they might get to heaven. And it was that same being who led on the people who came from that tower into this land; who spread the works of darkness and abominations over all the face of the land, until he dragged the people down to an entire destruction, and to an everlasting hell.",0.1,0.0,0.1
False,Helaman,6,29,"Yea, it is that same being who put it into the heart of Gadianton to still carry on the work of darkness, and of secret murder; and he has brought it forth from the beginning of man even down to this time.",0.1,0.0,0.0
False,Helaman,6,30,"And behold, it is he who is the author of all sin. And behold, he doth carry on his works of darkness and secret murder, and doth hand down their plots, and their oaths, and their covenants, and their plans of awful wickedness, from generation to generation according as he can get hold upon the hearts of the children of men.",0.1,0.0,0.0
